time,XEM
2017-09-21 01:00:00,-0.16558858076262256
2017-09-21 02:00:00,-0.1601594469671266
2017-09-21 03:00:00,-0.10858267590991613
2017-09-21 04:00:00,-0.3230334608320008
2017-09-21 05:00:00,-0.31488976013875647
2017-09-21 06:00:00,-0.24431102079731132
2017-09-21 07:00:00,-0.2524547214905541
2017-09-21 08:00:00,-0.2605984221837985
2017-09-21 09:00:00,-0.25245472149055487
2017-09-21 10:00:00,-0.24974015459280652
2017-09-21 11:00:00,-0.24974015459280652
2017-09-21 12:00:00,-0.2850295242635299
2017-09-21 13:00:00,-0.30131692565001694
2017-09-21 14:00:00,-0.30403149254776535
2017-09-21 15:00:00,-0.32846259462749605
2017-09-21 16:00:00,-0.5836318830157993
2017-09-21 17:00:00,-0.5239114112653445
2017-09-21 18:00:00,-0.4940511753901186
2017-09-21 19:00:00,-0.5293405450608404
2017-09-21 20:00:00,-0.6080629850955299
2017-09-21 21:00:00,-0.532055111958588
2017-09-21 22:00:00,-0.5076240098788574
2017-09-21 23:00:00,-0.5564862140383195
2017-09-22 00:00:00,-0.5999192844022864
2017-09-22 01:00:00,-0.43704527053741216
2017-09-22 02:00:00,-0.4424744043329081
2017-09-22 03:00:00,-0.4831929077991267
2017-09-22 04:00:00,-0.24702558769505892
2017-09-22 05:00:00,-0.21716535181983226
2017-09-22 06:00:00,-0.2198799187175799
2017-09-22 07:00:00,-0.2144507849220847
2017-09-22 08:00:00,-0.21173621802433634
2017-09-22 09:00:00,-0.33660629532073955
2017-09-22 10:00:00,-0.3773247987869589
2017-09-22 11:00:00,-0.39632676707119363
2017-09-22 12:00:00,-0.45333267192389926
2017-09-22 13:00:00,-0.45604723882164766
2017-09-22 14:00:00,-0.4098996015599331
2017-09-22 15:00:00,-0.42347243604867263
2017-09-22 16:00:00,-0.19544881663784847
2017-09-22 17:00:00,-0.2578838552860508
2017-09-22 18:00:00,-0.2741712566725379
2017-09-22 19:00:00,-0.17101771455811776
2017-09-22 20:00:00,-0.0868661407279323
2017-09-22 21:00:00,-0.1683031476603702
2017-09-22 22:00:00,-0.18730511594460486
2017-09-22 23:00:00,-0.13572834488739516
2017-09-23 00:00:00,-0.0732933062391935
2017-09-23 01:00:00,-0.20630708422884037
2017-09-23 02:00:00,-0.21445078492208391
2017-09-23 03:00:00,-0.22259448561532824
2017-09-23 04:00:00,-0.15744488006937823
2017-09-23 05:00:00,-0.13572834488739519
2017-09-23 06:00:00,-0.1302992110918992
2017-09-23 07:00:00,-0.12215551039865566
2017-09-23 08:00:00,-0.07057873934144518
2017-09-23 09:00:00,0.05429133795495805
2017-09-23 10:00:00,0.14387204558063874
2017-09-23 11:00:00,0.37189566499146215
2017-09-23 12:00:00,0.44790353812840333
2017-09-23 13:00:00,0.45604723882164766
2017-09-23 14:00:00,0.40718503466218553
2017-09-23 15:00:00,0.40175590086668955
2017-09-23 16:00:00,0.4044704677644372
2017-09-23 17:00:00,0.5347696788563363
2017-09-23 18:00:00,0.5211968443675976
2017-09-23 19:00:00,0.4533326719238993
2017-09-23 20:00:00,0.45333267192389926
2017-09-23 21:00:00,0.4479035381284041
2017-09-23 22:00:00,0.3746102318892097
2017-09-23 23:00:00,0.41261416845768073
2017-09-24 00:00:00,0.23345275320632014
2017-09-24 01:00:00,0.2660275559792944
2017-09-24 02:00:00,0.2768858235702863
2017-09-24 03:00:00,0.47776377400363074
2017-09-24 04:00:00,0.3746102318892105
2017-09-24 05:00:00,0.2307381863085718
2017-09-24 06:00:00,0.2551692883883025
